file,chi,seed,t0,m,S0,fate,when
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,5,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,5,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,5,absorbed,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,grow,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,4,shrink,2350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,800.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,650.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,1650.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,4,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,65,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,39,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,32,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,26,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,25,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,23,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,19,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,13,shrink,1250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,12,grow,2250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,12,shrink,850.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,11,shrink,1800.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,11,grow,1950.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,10,grow,2250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,10,shrink,1850.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,10,shrink,1100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,10,shrink,900.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,9,grow,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,9,absorbed,2000.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,9,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,8,grow,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,8,shrink,800.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,7,shrink,1200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,7,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,7,absorbed,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,6,absorbed,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,6,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,6,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,6,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,6,shrink,700.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,5,shrink,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,5,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,5,shrink,500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,5,shrink,600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,5,absorbed,2000.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,5,absorbed,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,750.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,4,shrink,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,1400.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,grow,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,400.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,900.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,1400.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,5,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,65,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,39,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,32,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,26,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,25,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,23,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,19,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,13,shrink,750.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,12,grow,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,12,shrink,2150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,11,grow,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,11,grow,1650.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,10,shrink,1250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,10,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,10,shrink,1600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,10,shrink,1000.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,9,grow,1300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,9,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,9,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,8,absorbed,1000.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,8,shrink,2150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,7,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,7,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,7,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,6,absorbed,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,6,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,6,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,6,shrink,400.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,6,absorbed,1000.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,5,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,5,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,5,shrink,600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,5,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,5,absorbed,500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,5,absorbed,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,800.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,grow,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,950.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,650.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,4,shrink,1200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,400.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,1000.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,grow,1300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,absorbed,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,900.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,950.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,850.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed3_cont2_dense500.npz,1.5,3,500,6,3,shrink,200.0
